,Community,Disease,Shared genes,Disease genes,Community size,Ratio disease,Ratio community,Relevance
4199,8,Cognitive delay,35,758,824,0.04617414248021108,0.04247572815533981,0.0019612803237953735
4200,8,Global developmental delay,38,854,824,0.04449648711943794,0.04611650485436893,0.0020520224642459244
4201,8,Mammary Neoplasms,216,1736,824,0.12442396313364056,0.2621359223300971,0.03261599033600286
4202,8,Intellectual Disability,114,1808,824,0.06305309734513274,0.1383495145631068,0.008723365409399433
4203,8,Short stature,22,580,824,0.03793103448275862,0.02669902912621359,0.0010127217944425845
4204,8,Prostatic Neoplasms,122,1138,824,0.10720562390158173,0.14805825242718446,0.015872677325234185
4205,8,Mental deficiency,31,775,824,0.04,0.03762135922330097,0.0015048543689320387
4206,8,ovarian neoplasm,58,709,824,0.08180535966149506,0.0703883495145631,0.005758144248017856
4207,8,Poor school performance,25,741,824,0.033738191632928474,0.03033980582524272,0.0010236101830378786
4208,8,"Mammary Neoplasms, Human",31,379,824,0.08179419525065963,0.03762135922330097,0.003077208801905884
4209,8,Dull intelligence,24,712,824,0.033707865168539325,0.02912621359223301,0.0009817824806370677
4210,8,Low intelligence,24,712,824,0.033707865168539325,0.02912621359223301,0.0009817824806370677
4211,8,Orbital separation excessive,18,298,824,0.06040268456375839,0.021844660194174758,0.0013194761191112272
4212,8,Microcephaly,12,199,824,0.06030150753768844,0.014563106796116505,0.0008781772942381812
4213,8,Strabismus,13,323,824,0.04024767801857585,0.015776699029126214,0.0006349755027202501
4214,8,"Infant, Small for Gestational Age",10,228,824,0.043859649122807015,0.012135922330097087,0.0005322772951796968
4215,8,Intrauterine retardation,10,230,824,0.043478260869565216,0.012135922330097087,0.0005276487969607429
4216,8,Invasive carcinoma of breast,27,308,824,0.08766233766233766,0.032766990291262135,0.002872430967091161
4217,8,Fetal Growth Retardation,10,248,824,0.04032258064516129,0.012135922330097087,0.0004893517068587535
4218,8,Downward slant of palpebral fissure,6,187,824,0.03208556149732621,0.007281553398058253,0.0002336327293494627
4219,8,Micrognathism,12,318,824,0.03773584905660377,0.014563106796116505,0.000549551199853453
4220,8,Triple Negative Breast Neoplasms,47,483,824,0.09730848861283643,0.05703883495145631,0.005550362821363244
4221,8,Aplasia/Hypoplasia of the mandible,12,315,824,0.0380952380952381,0.014563106796116505,0.0005547850208044384
4222,8,Decreased projection of lower jaw,12,313,824,0.038338658146964855,0.014563106796116505,0.0005583299730140513
4223,8,Decreased projection of mandible,12,313,824,0.038338658146964855,0.014563106796116505,0.0005583299730140513
4224,8,Hypoplastic mandible condyle,12,313,824,0.038338658146964855,0.014563106796116505,0.0005583299730140513
4225,8,Retrusion of lower jaw,12,313,824,0.038338658146964855,0.014563106796116505,0.0005583299730140513
4226,8,Rhabdomyosarcoma,27,314,824,0.08598726114649681,0.032766990291262135,0.0028175437511594827
4227,8,Adenocarcinoma of lung (disorder),105,867,824,0.12110726643598616,0.12742718446601942,0.01543235798031377
4228,8,Cytopenia,16,173,824,0.09248554913294797,0.019417475728155338,0.0017958359054941352
4229,8,Primary microcephaly,2,104,824,0.019230769230769232,0.0024271844660194173,4.6676624346527256e-05
4230,8,Mental Retardation,39,846,824,0.04609929078014184,0.04733009708737864,0.0021818839082834124
4231,8,Low set ears,8,237,824,0.03375527426160337,0.009708737864077669,0.00032772110933595506
4232,8,Hematologic Neoplasms,35,426,824,0.08215962441314555,0.04247572815533981,0.0034897898719175903
4233,8,Hepatocarcinogenesis,53,404,824,0.1311881188118812,0.06432038834951456,0.008438070748822456
4234,8,Squamous cell carcinoma,149,1333,824,0.11177794448612154,0.1808252427184466,0.02021227394227198
4235,8,Congenital anemia,16,173,824,0.09248554913294797,0.019417475728155338,0.0017958359054941352
4236,8,Anaplastic carcinoma,11,170,824,0.06470588235294118,0.013349514563106795,0.0008637921187892633
4237,8,Short nose,6,151,824,0.039735099337748346,0.007281553398058253,0.0002893332476049637
4238,8,Sarcoma,58,495,824,0.11717171717171718,0.0703883495145631,0.008247523781504364
4239,8,Undifferentiated carcinoma,10,194,824,0.05154639175257732,0.012135922330097087,0.0006255630067060353
4240,8,invasive cancer,9,141,824,0.06382978723404255,0.010922330097087379,0.0006971700061970667
4241,8,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,39,318,824,0.12264150943396226,0.04733009708737864,0.0058046345484520975
4242,8,Feeding difficulties,11,195,824,0.05641025641025641,0.013349514563106795,0.0007530495394573064
4243,8,Small nose,5,148,824,0.033783783783783786,0.006067961165048544,0.00020499868800839675
4244,8,Malignant neoplasm of esophagus,58,504,824,0.11507936507936507,0.0703883495145631,0.008100246571120356
4245,8,Pancreatic Neoplasm,42,498,824,0.08433734939759036,0.050970873786407765,0.004298748391624751
4246,8,Congenital Epicanthus,12,206,824,0.05825242718446602,0.014563106796116505,0.000848336318220379
4247,8,Generalized hypotonia,25,475,824,0.05263157894736842,0.03033980582524272,0.0015968318855390904
4248,8,Byzanthine arch palate,12,224,824,0.05357142857142857,0.014563106796116505,0.0007801664355062413
4249,8,Endometrial Neoplasms,21,193,824,0.10880829015544041,0.025485436893203883,0.002773026812213894
4250,8,"Carcinoma, Spindle-Cell",11,156,824,0.07051282051282051,0.013349514563106795,0.000941311924321633
4251,8,Tumor Initiation,14,190,824,0.07368421052631578,0.01699029126213592,0.0012519161982626468
4252,8,Hypotrophic malar bone,7,135,824,0.05185185185185185,0.00849514563106796,0.0004404890327220424
4253,8,Malar flattening,7,135,824,0.05185185185185185,0.00849514563106796,0.0004404890327220424
4254,8,Muscle Spasticity,12,276,824,0.043478260869565216,0.014563106796116505,0.0006331785563528915
4255,8,Neurodegenerative Disorders,52,552,824,0.09420289855072464,0.06310679611650485,0.00594484311242437
4256,8,Depressed nasal bridge,13,221,824,0.058823529411764705,0.015776699029126214,0.0009280411193603655
4257,8,Diffuse Large B-Cell Lymphoma,43,433,824,0.09930715935334873,0.05218446601941747,0.005182291082759703
4258,8,Stomach Neoplasms,66,614,824,0.10749185667752444,0.08009708737864078,0.008609784636792007
4259,8,High forehead,6,115,824,0.05217391304347826,0.007281553398058253,0.0003799071338117349
4260,8,Leukemogenesis,67,541,824,0.12384473197781885,0.08131067961165049,0.010069899323439156
4261,8,Long philtrum,7,157,824,0.044585987261146494,0.00849514563106796,0.0003787644548883804
4262,8,Glioblastoma,160,1365,824,0.11721611721611722,0.1941747572815534,0.022760411109925674
4263,8,Traditional Serrated Adenoma,13,84,824,0.15476190476190477,0.015776699029126214,0.0024416319926028663
4264,8,Medulloblastoma,60,443,824,0.13544018058690746,0.07281553398058252,0.009862149071862194
4265,8,Epileptic encephalopathy,22,357,824,0.06162464985994398,0.02669902912621359,0.0016453183215033587
4266,8,Concave bridge of nose,13,219,824,0.0593607305936073,0.015776699029126214,0.0009365163807243871
4267,8,Depressed nasal root/bridge,13,219,824,0.0593607305936073,0.015776699029126214,0.0009365163807243871
4268,8,B-Cell Lymphomas,50,540,824,0.09259259259259259,0.06067961165048544,0.005618482560230132
4269,8,Multiple malignancy,15,146,824,0.10273972602739725,0.01820388349514563,0.0018702620029259207
4270,8,MYELODYSPLASTIC SYNDROME,47,507,824,0.09270216962524655,0.05703883495145631,0.005287623752896345
4271,8,Malignant Neoplasms,114,1025,824,0.11121951219512195,0.1383495145631068,0.015387165522140658
4272,8,"Leukemia, Myelocytic, Acute",145,1204,824,0.12043189368770764,0.17597087378640777,0.02119250556397768
4273,8,Bulging forehead,5,92,824,0.05434782608695652,0.006067961165048544,0.0003297804981004643
4274,8,Prominent forehead,5,92,824,0.05434782608695652,0.006067961165048544,0.0003297804981004643
4275,8,Solid Neoplasm,62,615,824,0.1008130081300813,0.07524271844660194,0.0075854447864867
4276,8,Large auricle,4,114,824,0.03508771929824561,0.0048543689320388345,0.00017032873445750295
4277,8,Large pinnae,4,114,824,0.03508771929824561,0.0048543689320388345,0.00017032873445750295
4278,8,Macrotia,4,114,824,0.03508771929824561,0.0048543689320388345,0.00017032873445750295
4279,8,Curvature of spine,15,313,824,0.04792332268370607,0.01820388349514563,0.0008723905828344551
4280,8,Acquired scoliosis,17,320,824,0.053125,0.02063106796116505,0.0010960254854368932
4281,8,Failure to gain weight,25,405,824,0.06172839506172839,0.03033980582524272,0.001872827520076711
4282,8,Retinoblastoma,37,405,824,0.09135802469135802,0.044902912621359224,0.0041022413999760275
4283,8,Ventricular Septal Defects,11,182,824,0.06043956043956044,0.013349514563106795,0.0008068387922756854
4284,8,Ataxia Telangiectasia,47,304,824,0.15460526315789475,0.05703883495145631,0.008818504087889627
4285,8,Carcinomatosis,8,145,824,0.05517241379310345,0.009708737864077669,0.0005356545028456645
4286,8,Esophageal carcinoma,53,506,824,0.10474308300395258,0.06432038834951456,0.006737115775739668
4287,8,Malignant neoplasm of skin,27,240,824,0.1125,0.032766990291262135,0.0036862864077669903
4288,8,Cryptorchidism,19,316,824,0.060126582278481014,0.023058252427184466,0.0013864139117610913
4289,8,Carcinoma,13,174,824,0.07471264367816093,0.015776699029126214,0.0011787188929806942
4290,8,Posteriorly rotated ear,4,98,824,0.04081632653061224,0.0048543689320388345,0.0001981375074301565
4291,8,Decreased projection of midface,6,131,824,0.04580152671755725,0.007281553398058253,0.0003335062625064849
4292,8,Hypotrophic midface,6,131,824,0.04580152671755725,0.007281553398058253,0.0003335062625064849
4293,8,Midface retrusion,6,131,824,0.04580152671755725,0.007281553398058253,0.0003335062625064849
4294,8,Small midface,6,131,824,0.04580152671755725,0.007281553398058253,0.0003335062625064849
4295,8,Refractory cancer,22,145,824,0.15172413793103448,0.02669902912621359,0.004050887177770338
4296,8,Pediatric failure to thrive,25,406,824,0.06157635467980296,0.03033980582524272,0.0018682146444114975
4297,8,Cutaneous Melanoma,28,235,824,0.11914893617021277,0.03398058252427184,0.004048750258211113
4298,8,Triangular face,6,77,824,0.07792207792207792,0.007281553398058253,0.0005673937712772665
4299,8,Undergrowth,24,396,824,0.06060606060606061,0.02912621359223301,0.00176522506619594
4300,8,Burkitt Lymphoma,37,310,824,0.11935483870967742,0.044902912621359224,0.0053593798935170685
4301,8,Breast adenocarcinoma,14,138,824,0.10144927536231885,0.01699029126213592,0.001723652736738427
4302,8,Hydrocephalus,13,200,824,0.065,0.015776699029126214,0.001025485436893204
4303,8,Esophageal Neoplasms,52,470,824,0.11063829787234042,0.06310679611650485,0.006982028506506919
4304,8,Dilated ventricles (finding),8,164,824,0.04878048780487805,0.009708737864077669,0.0004735969689793985
4305,8,Short neck,4,164,824,0.024390243902439025,0.0048543689320388345,0.00011839924224484963
4306,8,Anaplastic astrocytoma,12,136,824,0.08823529411764706,0.014563106796116505,0.0012849800114220448
4307,8,Hereditary Diffuse Gastric Cancer,20,233,824,0.08583690987124463,0.024271844660194174,0.0020834201425059375
4308,8,Colorectal Neoplasms,69,769,824,0.08972691807542263,0.08373786407766991,0.007513540469907963
4309,8,Squamous cell carcinoma of the head and neck,67,674,824,0.09940652818991098,0.08131067961165049,0.008082812364956355
4310,8,Glioblastoma Multiforme,73,619,824,0.11793214862681745,0.08859223300970874,0.010447872390482614
4311,8,Joint hyperflexibility,4,97,824,0.041237113402061855,0.0048543689320388345,0.0002001801621459313
4312,8,Astrocytoma,59,541,824,0.10905730129390019,0.07160194174757281,0.007808714534393338
4313,8,Malignant neoplasm of breast,433,3424,824,0.12646028037383178,0.5254854368932039,0.06645303568188006
4314,8,"FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)",19,196,824,0.09693877551020408,0.023058252427184466,0.0022352387556964534
4315,8,Hyperreflexia,11,233,824,0.04721030042918455,0.013349514563106795,0.0006302345931080462
4316,8,Thick eyebrow,2,66,824,0.030303030303030304,0.0024271844660194173,7.355104442483083e-05
4317,8,Rash and Dermatitis Adverse Event Associated with Chemoradiation,10,86,824,0.11627906976744186,0.012135922330097087,0.0014111537593136149
4318,8,Fanconi Anemia,23,225,824,0.10222222222222223,0.027912621359223302,0.002853290183387271
4319,8,Acquired flat foot,2,89,824,0.02247191011235955,0.0024271844660194173,5.454347114650376e-05
4320,8,Patent ductus arteriosus,24,197,824,0.1218274111675127,0.02912621359223301,0.003548371199053768
4321,8,Cerebellar Hypoplasia,4,119,824,0.03361344537815126,0.0048543689320388345,0.00016317206494248181
4322,8,Disease Exacerbation,11,119,824,0.09243697478991597,0.013349514563106795,0.001233988741127519
4323,8,Malignant neoplasm of pancreas,149,1290,824,0.11550387596899225,0.1808252427184466,0.020886016407014377
4324,8,Smooth philtrum,3,58,824,0.05172413793103448,0.0036407766990291263,0.00018831603615667895
4325,8,Clinodactyly of the 5th finger,6,130,824,0.046153846153846156,0.007281553398058253,0.0003360716952949963
4326,8,Radial club hand,4,54,824,0.07407407407407407,0.0048543689320388345,0.00035958288385472845
4327,8,"Myeloid Leukemia, Chronic",79,632,824,0.125,0.09587378640776699,0.011984223300970874
4328,8,Motor Neuron Disease,10,112,824,0.08928571428571429,0.012135922330097087,0.0010835644937586685
4329,8,Epithelial ovarian cancer,105,940,824,0.11170212765957446,0.12742718446601942,0.014233887626523445
4330,8,Bladder Neoplasm,89,864,824,0.10300925925925926,0.10800970873786407,0.01112600008989572
4331,8,Epithelioma,17,230,824,0.07391304347826087,0.02063106796116505,0.0015249050232165472
4332,8,Penile hypospadias,11,145,824,0.07586206896551724,0.013349514563106795,0.0010127217944425845
4333,8,Atrial Septal Defects,5,134,824,0.03731343283582089,0.006067961165048544,0.00022641646138240833
4334,8,Mammary Tumorigenesis,17,142,824,0.11971830985915492,0.02063106796116505,0.002469916586900041
4335,8,Curvature of little finger,6,128,824,0.046875,0.007281553398058253,0.0003413228155339806
4336,8,Delayed bone age,2,147,824,0.013605442176870748,0.0024271844660194173,3.3022917905026086e-05
4337,8,Neoplasm Invasiveness,9,147,824,0.061224489795918366,0.010922330097087379,0.0006687140875767783
4338,8,Pancreatic carcinoma,153,1303,824,0.11742133537989255,0.18567961165048544,0.021802747952819855
4339,8,leukemia,162,1351,824,0.11991117690599556,0.1966019417475728,0.023574770216955438
4340,8,Acute Promyelocytic Leukemia,34,354,824,0.096045197740113,0.0412621359223301,0.003963030003839615
4341,8,Malignant tumor of colon,169,1391,824,0.12149532710280374,0.20509708737864077,0.024918337718900282
4342,8,Bloom Syndrome,9,70,824,0.12857142857142856,0.010922330097087379,0.0014042995839112344
4343,8,Carcinogenesis,380,2764,824,0.13748191027496381,0.46116504854368934,0.06340185182583283
4344,8,Colonic Neoplasms,66,563,824,0.1172291296625222,0.08009708737864078,0.00938971184190105
4345,8,Blast Phase,26,169,824,0.15384615384615385,0.03155339805825243,0.004854368932038835
4346,8,Fibrosarcoma,21,229,824,0.09170305676855896,0.025485436893203883,0.0023370924661890026
4347,8,Broad forehead,2,82,824,0.024390243902439025,0.0024271844660194173,5.9199621122424815e-05
4348,8,Acute leukemia,44,365,824,0.12054794520547946,0.05339805825242718,0.006437026200292592
4349,8,Noninfiltrating Intraductal Carcinoma,23,221,824,0.10407239819004525,0.027912621359223302,0.0029049334446250496
4350,8,Flatfoot,2,91,824,0.02197802197802198,0.0024271844660194173,5.33447135388883e-05
4351,8,Convex nasal ridge,4,47,824,0.0851063829787234,0.0048543689320388345,0.00041313778145011355
4352,8,Adenomatous Polyposis Coli,32,295,824,0.10847457627118644,0.038834951456310676,0.0042126049037353955
4353,8,Carcinoma breast stage IV,29,295,824,0.09830508474576272,0.03519417475728155,0.003459766332071746
4354,8,melanoma,219,1692,824,0.12943262411347517,0.2657766990291262,0.03440017558355711
4355,8,Lung Neoplasms,84,834,824,0.10071942446043165,0.10194174757281553,0.010267514144024586
4356,8,Frontal bossing,9,170,824,0.052941176470588235,0.010922330097087379,0.00057824100513992
4357,8,Embryonal Rhabdomyosarcoma,9,78,824,0.11538461538461539,0.010922330097087379,0.001260268857356236
4358,8,Hyperkeratosis,10,105,824,0.09523809523809523,0.012135922330097087,0.001155802126675913
4359,8,Neuroblastoma,121,1185,824,0.1021097046413502,0.14684466019417475,0.01499426488058662
4360,8,Primary malignant neoplasm,80,735,824,0.10884353741496598,0.0970873786407767,0.010567333729608348
4361,8,Malignant neoplasm of urinary bladder,86,811,824,0.1060419235511714,0.10436893203883495,0.011067482312379539
4362,8,Malignant neoplasm of ovary,163,1404,824,0.11609686609686609,0.19781553398058252,0.022965763560423753
4363,8,Amyotrophic Lateral Sclerosis,51,480,824,0.10625,0.061893203883495146,0.006576152912621359
4364,8,Acute lymphocytic leukemia,62,649,824,0.09553158705701079,0.07524271844660194,0.007188056307687704
4365,8,Ewings sarcoma,39,266,824,0.14661654135338345,0.04733009708737864,0.0069393751368713045
4366,8,Decreased platelet count,12,123,824,0.0975609756097561,0.014563106796116505,0.0014207909069381957
